,SPY,AAPL,MSFT,GLD,TLT,XLU
2016-08-15 04:00:00+00:00,0.38767928606460145,0.053175375605452824,0.025054334032318635,0.24093663765341214,0.18692618039781372,0.10622818624640128
2016-08-16 00:00:00+00:00,0.38767928606460145,0.053175375605452824,0.025054334032318635,0.24093663765341214,0.18692618039781372,0.10622818624640128
2016-08-16 04:00:00+00:00,0.38767928606460145,0.053175375605452824,0.025054334032318635,0.24093663765341214,0.18692618039781372,0.10622818624640128
2016-08-17 00:00:00+00:00,0.38767928606460145,0.053175375605452824,0.025054334032318635,0.24093663765341214,0.18692618039781372,0.10622818624640128
2016-08-17 04:00:00+00:00,0.38767928606460145,0.053175375605452824,0.025054334032318635,0.24093663765341214,0.18692618039781372,0.10622818624640128
2016-08-18 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-18 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-19 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-19 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-22 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-22 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-23 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-23 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-24 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-24 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-25 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-25 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-26 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-26 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-29 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-29 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-30 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-30 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-31 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-08-31 04:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-09-01 00:00:00+00:00,0.40350995685414676,0.10256197158650185,0.052894023669736695,0.16200226136606422,0.19269065816320968,0.08634112836034079
2016-09-01 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-02 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-02 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-06 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-06 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-07 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-07 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-08 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-08 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-09 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-09 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-12 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-12 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-13 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-13 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-14 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-14 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-15 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-15 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-16 00:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-16 04:00:00+00:00,0.22082999990425098,0.05834000023713614,0.26231999961304575,0.09918000031147126,0.32457999939566107,0.03475000053843479
2016-09-19 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-19 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-20 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-20 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-21 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-21 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-22 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-22 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-23 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-23 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-26 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-26 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-27 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-27 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-28 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-28 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-29 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-29 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-30 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-09-30 04:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-10-03 00:00:00+00:00,0.2134378782926018,0.1126387673708734,0.14959858413354232,0.16888833608668857,0.17745830856453912,0.1779781255517548
2016-10-03 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-04 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-04 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-05 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-05 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-06 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-06 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-07 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-07 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-10 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-10 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-11 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-11 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-12 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-12 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-13 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-13 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-14 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-14 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-17 00:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-17 04:00:00+00:00,0.28726978574256734,0.06663701618623244,0.22081331052607742,0.27180633951079985,0.15333172755166968,0.00014182048265330547
2016-10-18 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-18 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-19 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-19 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-20 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-20 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-21 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-21 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-24 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-24 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-25 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-25 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-26 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-26 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-27 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-27 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-28 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-28 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-31 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-10-31 04:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-11-01 00:00:00+00:00,0.08545387969836266,0.5224323591544198,0.02292612405936599,0.041874163317844035,0.313945385128352,0.013368088641655621
2016-11-01 04:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-02 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-02 04:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-03 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-03 04:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-04 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-04 04:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-07 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-07 05:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-08 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-08 05:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-09 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-09 05:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-10 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-10 05:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-11 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-11 05:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-14 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-14 05:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-15 00:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-15 05:00:00+00:00,0.04937226761525805,0.5282487266785,0.4188591243287506,0.0011269269328200524,0.0015220248216175208,0.0008709296230537586
2016-11-16 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-16 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-17 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-17 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-18 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-18 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-21 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-21 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-22 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-22 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-23 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-23 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-25 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-25 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-28 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-28 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-29 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-29 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-30 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-11-30 05:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-12-01 00:00:00+00:00,0.20624942118135614,0.13966158551974134,0.15636202520681322,0.1598689766785108,0.18205881567643098,0.15579917573714758
2016-12-01 05:00:00+00:00,0.2155019785195236,0.13463461560062934,0.15605258399247035,0.15783238172001113,0.18466797527586823,0.15131046489149738
2016-12-02 00:00:00+00:00,0.2155019785195236,0.13463461560062934,0.15605258399247035,0.15783238172001113,0.18466797527586823,0.15131046489149738
2016-12-02 05:00:00+00:00,0.2155019785195236,0.13463461560062934,0.15605258399247035,0.15783238172001113,0.18466797527586823,0.15131046489149738
2016-12-05 00:00:00+00:00,0.2155019785195236,0.13463461560062934,0.15605258399247035,0.15783238172001113,0.18466797527586823,0.15131046489149738
2016-12-05 05:00:00+00:00,0.2155019785195236,0.13463461560062934,0.15605258399247035,0.15783238172001113,0.18466797527586823,0.15131046489149738
2016-12-06 00:00:00+00:00,0.2155019785195236,0.13463461560062934,0.15605258399247035,0.15783238172001113,0.18466797527586823,0.15131046489149738
