,prob_low_vol
2016-08-16 04:00:00+00:00,0.8553698879994269
2016-08-17 00:00:00+00:00,0.8553698879994269
2016-08-17 04:00:00+00:00,0.8553698879994269
2016-08-18 00:00:00+00:00,0.9493354043911438
2016-08-18 04:00:00+00:00,0.9493354043911438
2016-08-19 00:00:00+00:00,0.9493354043911438
2016-08-19 04:00:00+00:00,0.9493354043911438
2016-08-22 00:00:00+00:00,0.9493354043911438
2016-08-22 04:00:00+00:00,0.9493354043911438
2016-08-23 00:00:00+00:00,0.9493354043911438
2016-08-23 04:00:00+00:00,0.9493354043911438
2016-08-24 00:00:00+00:00,0.9493354043911438
2016-08-24 04:00:00+00:00,0.9493354043911438
2016-08-25 00:00:00+00:00,0.9493354043911438
2016-08-25 04:00:00+00:00,0.9493354043911438
2016-08-26 00:00:00+00:00,0.9493354043911438
2016-08-26 04:00:00+00:00,0.9493354043911438
2016-08-29 00:00:00+00:00,0.9493354043911438
2016-08-29 04:00:00+00:00,0.9493354043911438
2016-08-30 00:00:00+00:00,0.9493354043911438
2016-08-30 04:00:00+00:00,0.9493354043911438
2016-08-31 00:00:00+00:00,0.9493354043911438
2016-08-31 04:00:00+00:00,0.9493354043911438
2016-09-01 00:00:00+00:00,0.9493354043911438
2016-09-01 04:00:00+00:00,0.9999999960417938
2016-09-02 00:00:00+00:00,0.9999999960417938
2016-09-02 04:00:00+00:00,0.9999999960417938
2016-09-06 00:00:00+00:00,0.9999999960417938
2016-09-06 04:00:00+00:00,0.9999999960417938
2016-09-07 00:00:00+00:00,0.9999999960417938
2016-09-07 04:00:00+00:00,0.9999999960417938
2016-09-08 00:00:00+00:00,0.9999999960417938
2016-09-08 04:00:00+00:00,0.9999999960417938
2016-09-09 00:00:00+00:00,0.9999999960417938
2016-09-09 04:00:00+00:00,0.9999999960417938
2016-09-12 00:00:00+00:00,0.9999999960417938
2016-09-12 04:00:00+00:00,0.9999999960417938
2016-09-13 00:00:00+00:00,0.9999999960417938
2016-09-13 04:00:00+00:00,0.9999999960417938
2016-09-14 00:00:00+00:00,0.9999999960417938
2016-09-14 04:00:00+00:00,0.9999999960417938
2016-09-15 00:00:00+00:00,0.9999999960417938
2016-09-15 04:00:00+00:00,0.9999999960417938
2016-09-16 00:00:00+00:00,0.9999999960417938
2016-09-16 04:00:00+00:00,0.9999999960417938
2016-09-19 00:00:00+00:00,9.432135807388654e-07
2016-09-19 04:00:00+00:00,9.432135807388654e-07
2016-09-20 00:00:00+00:00,9.432135807388654e-07
2016-09-20 04:00:00+00:00,9.432135807388654e-07
2016-09-21 00:00:00+00:00,9.432135807388654e-07
2016-09-21 04:00:00+00:00,9.432135807388654e-07
2016-09-22 00:00:00+00:00,9.432135807388654e-07
2016-09-22 04:00:00+00:00,9.432135807388654e-07
2016-09-23 00:00:00+00:00,9.432135807388654e-07
2016-09-23 04:00:00+00:00,9.432135807388654e-07
2016-09-26 00:00:00+00:00,9.432135807388654e-07
2016-09-26 04:00:00+00:00,9.432135807388654e-07
2016-09-27 00:00:00+00:00,9.432135807388654e-07
2016-09-27 04:00:00+00:00,9.432135807388654e-07
2016-09-28 00:00:00+00:00,9.432135807388654e-07
2016-09-28 04:00:00+00:00,9.432135807388654e-07
2016-09-29 00:00:00+00:00,9.432135807388654e-07
2016-09-29 04:00:00+00:00,9.432135807388654e-07
2016-09-30 00:00:00+00:00,9.432135807388654e-07
2016-09-30 04:00:00+00:00,9.432135807388654e-07
2016-10-03 00:00:00+00:00,9.432135807388654e-07
2016-10-03 04:00:00+00:00,0.999189828712926
2016-10-04 00:00:00+00:00,0.999189828712926
2016-10-04 04:00:00+00:00,0.999189828712926
2016-10-05 00:00:00+00:00,0.999189828712926
2016-10-05 04:00:00+00:00,0.999189828712926
2016-10-06 00:00:00+00:00,0.999189828712926
2016-10-06 04:00:00+00:00,0.999189828712926
2016-10-07 00:00:00+00:00,0.999189828712926
2016-10-07 04:00:00+00:00,0.999189828712926
2016-10-10 00:00:00+00:00,0.999189828712926
2016-10-10 04:00:00+00:00,0.999189828712926
2016-10-11 00:00:00+00:00,0.999189828712926
2016-10-11 04:00:00+00:00,0.999189828712926
2016-10-12 00:00:00+00:00,0.999189828712926
2016-10-12 04:00:00+00:00,0.999189828712926
2016-10-13 00:00:00+00:00,0.999189828712926
2016-10-13 04:00:00+00:00,0.999189828712926
2016-10-14 00:00:00+00:00,0.999189828712926
2016-10-14 04:00:00+00:00,0.999189828712926
2016-10-17 00:00:00+00:00,0.999189828712926
2016-10-17 04:00:00+00:00,0.999189828712926
2016-10-18 00:00:00+00:00,0.8882641783290544
2016-10-18 04:00:00+00:00,0.8882641783290544
2016-10-19 00:00:00+00:00,0.8882641783290544
2016-10-19 04:00:00+00:00,0.8882641783290544
2016-10-20 00:00:00+00:00,0.8882641783290544
2016-10-20 04:00:00+00:00,0.8882641783290544
2016-10-21 00:00:00+00:00,0.8882641783290544
2016-10-21 04:00:00+00:00,0.8882641783290544
2016-10-24 00:00:00+00:00,0.8882641783290544
2016-10-24 04:00:00+00:00,0.8882641783290544
2016-10-25 00:00:00+00:00,0.8882641783290544
2016-10-25 04:00:00+00:00,0.8882641783290544
2016-10-26 00:00:00+00:00,0.8882641783290544
2016-10-26 04:00:00+00:00,0.8882641783290544
2016-10-27 00:00:00+00:00,0.8882641783290544
2016-10-27 04:00:00+00:00,0.8882641783290544
2016-10-28 00:00:00+00:00,0.8882641783290544
2016-10-28 04:00:00+00:00,0.8882641783290544
2016-10-31 00:00:00+00:00,0.8882641783290544
2016-10-31 04:00:00+00:00,0.8882641783290544
2016-11-01 00:00:00+00:00,0.8882641783290544
2016-11-01 04:00:00+00:00,0.9918368204793911
2016-11-02 00:00:00+00:00,0.9918368204793911
2016-11-02 04:00:00+00:00,0.9918368204793911
2016-11-03 00:00:00+00:00,0.9918368204793911
2016-11-03 04:00:00+00:00,0.9918368204793911
2016-11-04 00:00:00+00:00,0.9918368204793911
2016-11-04 04:00:00+00:00,0.9918368204793911
2016-11-07 00:00:00+00:00,0.9918368204793911
2016-11-07 05:00:00+00:00,0.9918368204793911
2016-11-08 00:00:00+00:00,0.9918368204793911
2016-11-08 05:00:00+00:00,0.9918368204793911
2016-11-09 00:00:00+00:00,0.9918368204793911
2016-11-09 05:00:00+00:00,0.9918368204793911
2016-11-10 00:00:00+00:00,0.9918368204793911
2016-11-10 05:00:00+00:00,0.9918368204793911
2016-11-11 00:00:00+00:00,0.9918368204793911
2016-11-11 05:00:00+00:00,0.9918368204793911
2016-11-14 00:00:00+00:00,0.9918368204793911
2016-11-14 05:00:00+00:00,0.9918368204793911
2016-11-15 00:00:00+00:00,0.9918368204793911
2016-11-15 05:00:00+00:00,0.9918368204793911
2016-11-16 00:00:00+00:00,6.505192861194187e-06
2016-11-16 05:00:00+00:00,6.505192861194187e-06
2016-11-17 00:00:00+00:00,6.505192861194187e-06
2016-11-17 05:00:00+00:00,6.505192861194187e-06
2016-11-18 00:00:00+00:00,6.505192861194187e-06
2016-11-18 05:00:00+00:00,6.505192861194187e-06
2016-11-21 00:00:00+00:00,6.505192861194187e-06
2016-11-21 05:00:00+00:00,6.505192861194187e-06
2016-11-22 00:00:00+00:00,6.505192861194187e-06
2016-11-22 05:00:00+00:00,6.505192861194187e-06
2016-11-23 00:00:00+00:00,6.505192861194187e-06
2016-11-23 05:00:00+00:00,6.505192861194187e-06
2016-11-25 00:00:00+00:00,6.505192861194187e-06
2016-11-25 05:00:00+00:00,6.505192861194187e-06
2016-11-28 00:00:00+00:00,6.505192861194187e-06
2016-11-28 05:00:00+00:00,6.505192861194187e-06
2016-11-29 00:00:00+00:00,6.505192861194187e-06
2016-11-29 05:00:00+00:00,6.505192861194187e-06
2016-11-30 00:00:00+00:00,6.505192861194187e-06
2016-11-30 05:00:00+00:00,6.505192861194187e-06
2016-12-01 00:00:00+00:00,6.505192861194187e-06
2016-12-01 05:00:00+00:00,0.0027650109306176875
2016-12-02 00:00:00+00:00,0.0027650109306176875
2016-12-02 05:00:00+00:00,0.0027650109306176875
2016-12-05 00:00:00+00:00,0.0027650109306176875
2016-12-05 05:00:00+00:00,0.0027650109306176875
2016-12-06 00:00:00+00:00,0.0027650109306176875
2016-12-06 05:00:00+00:00,0.0027650109306176875
2016-12-07 00:00:00+00:00,0.0027650109306176875
2016-12-07 05:00:00+00:00,0.0027650109306176875
2016-12-08 00:00:00+00:00,0.0027650109306176875
2016-12-08 05:00:00+00:00,0.0027650109306176875
2016-12-09 00:00:00+00:00,0.0027650109306176875
2016-12-09 05:00:00+00:00,0.0027650109306176875
2016-12-12 00:00:00+00:00,0.0027650109306176875
2016-12-12 05:00:00+00:00,0.0027650109306176875
2016-12-13 00:00:00+00:00,0.0027650109306176875
2016-12-13 05:00:00+00:00,0.0027650109306176875
2016-12-14 00:00:00+00:00,0.0027650109306176875
2016-12-14 05:00:00+00:00,0.0027650109306176875
2016-12-15 00:00:00+00:00,0.0027650109306176875
2016-12-15 05:00:00+00:00,0.0027650109306176875
2016-12-16 00:00:00+00:00,0.6899848229200407
2016-12-16 05:00:00+00:00,0.6899848229200407
2016-12-19 00:00:00+00:00,0.6899848229200407
2016-12-19 05:00:00+00:00,0.6899848229200407
2016-12-20 00:00:00+00:00,0.6899848229200407
2016-12-20 05:00:00+00:00,0.6899848229200407
2016-12-21 00:00:00+00:00,0.6899848229200407
2016-12-21 05:00:00+00:00,0.6899848229200407
2016-12-22 00:00:00+00:00,0.6899848229200407
2016-12-22 05:00:00+00:00,0.6899848229200407
2016-12-23 00:00:00+00:00,0.6899848229200407
2016-12-23 05:00:00+00:00,0.6899848229200407
2016-12-27 00:00:00+00:00,0.6899848229200407
2016-12-27 05:00:00+00:00,0.6899848229200407
2016-12-28 00:00:00+00:00,0.6899848229200407
2016-12-28 05:00:00+00:00,0.6899848229200407
2016-12-29 00:00:00+00:00,0.6899848229200407
2016-12-29 05:00:00+00:00,0.6899848229200407
2016-12-30 00:00:00+00:00,0.6899848229200407
2016-12-30 05:00:00+00:00,0.6899848229200407
2017-01-03 00:00:00+00:00,0.6899848229200407
2017-01-03 05:00:00+00:00,0.9999407661846695
2017-01-04 00:00:00+00:00,0.9999407661846695
2017-01-04 05:00:00+00:00,0.9999407661846695
2017-01-05 00:00:00+00:00,0.9999407661846695
2017-01-05 05:00:00+00:00,0.9999407661846695
2017-01-06 00:00:00+00:00,0.9999407661846695
2017-01-06 05:00:00+00:00,0.9999407661846695
2017-01-09 00:00:00+00:00,0.9999407661846695
2017-01-09 05:00:00+00:00,0.9999407661846695
2017-01-10 00:00:00+00:00,0.9999407661846695
2017-01-10 05:00:00+00:00,0.9999407661846695
2017-01-11 00:00:00+00:00,0.9999407661846695
2017-01-11 05:00:00+00:00,0.9999407661846695
2017-01-12 00:00:00+00:00,0.9999407661846695
2017-01-12 05:00:00+00:00,0.9999407661846695
2017-01-13 00:00:00+00:00,0.9999407661846695
2017-01-13 05:00:00+00:00,0.9999407661846695
2017-01-17 00:00:00+00:00,0.9999407661846695
2017-01-17 05:00:00+00:00,0.9999407661846695
2017-01-18 00:00:00+00:00,0.9999407661846695
2017-01-18 05:00:00+00:00,0.9999407661846695
2017-01-19 00:00:00+00:00,0.9999596230269763
2017-01-19 05:00:00+00:00,0.9999596230269763
2017-01-20 00:00:00+00:00,0.9999596230269763
2017-01-20 05:00:00+00:00,0.9999596230269763
2017-01-23 00:00:00+00:00,0.9999596230269763
2017-01-23 05:00:00+00:00,0.9999596230269763
2017-01-24 00:00:00+00:00,0.9999596230269763
2017-01-24 05:00:00+00:00,0.9999596230269763
2017-01-25 00:00:00+00:00,0.9999596230269763
2017-01-25 05:00:00+00:00,0.9999596230269763
2017-01-26 00:00:00+00:00,0.9999596230269763
2017-01-26 05:00:00+00:00,0.9999596230269763
2017-01-27 00:00:00+00:00,0.9999596230269763
2017-01-27 05:00:00+00:00,0.9999596230269763
2017-01-30 00:00:00+00:00,0.9999596230269763
2017-01-30 05:00:00+00:00,0.9999596230269763
2017-01-31 00:00:00+00:00,0.9999596230269763
2017-01-31 05:00:00+00:00,0.9999596230269763
2017-02-01 00:00:00+00:00,0.9999596230269763
2017-02-01 05:00:00+00:00,0.9999596230269763
2017-02-02 00:00:00+00:00,0.9999596230269763
2017-02-02 05:00:00+00:00,0.9982988473913349
2017-02-03 00:00:00+00:00,0.9982988473913349
2017-02-03 05:00:00+00:00,0.9982988473913349
2017-02-06 00:00:00+00:00,0.9982988473913349
2017-02-06 05:00:00+00:00,0.9982988473913349
2017-02-07 00:00:00+00:00,0.9982988473913349
2017-02-07 05:00:00+00:00,0.9982988473913349
2017-02-08 00:00:00+00:00,0.9982988473913349
2017-02-08 05:00:00+00:00,0.9982988473913349
2017-02-09 00:00:00+00:00,0.9982988473913349
2017-02-09 05:00:00+00:00,0.9982988473913349
2017-02-10 00:00:00+00:00,0.9982988473913349
2017-02-10 05:00:00+00:00,0.9982988473913349
2017-02-13 00:00:00+00:00,0.9982988473913349
2017-02-13 05:00:00+00:00,0.9982988473913349
2017-02-14 00:00:00+00:00,0.9982988473913349
2017-02-14 05:00:00+00:00,0.9982988473913349
2017-02-15 00:00:00+00:00,0.9982988473913349
2017-02-15 05:00:00+00:00,0.9982988473913349
2017-02-16 00:00:00+00:00,0.9982988473913349
2017-02-16 05:00:00+00:00,0.9982988473913349
2017-02-17 00:00:00+00:00,0.99974393050779
2017-02-17 05:00:00+00:00,0.99974393050779
2017-02-21 00:00:00+00:00,0.99974393050779
2017-02-21 05:00:00+00:00,0.99974393050779
2017-02-22 00:00:00+00:00,0.99974393050779
2017-02-22 05:00:00+00:00,0.99974393050779
2017-02-23 00:00:00+00:00,0.99974393050779
2017-02-23 05:00:00+00:00,0.99974393050779
2017-02-24 00:00:00+00:00,0.99974393050779
2017-02-24 05:00:00+00:00,0.99974393050779
2017-02-27 00:00:00+00:00,0.99974393050779
2017-02-27 05:00:00+00:00,0.99974393050779
2017-02-28 00:00:00+00:00,0.99974393050779
2017-02-28 05:00:00+00:00,0.99974393050779
2017-03-01 00:00:00+00:00,0.99974393050779
2017-03-01 05:00:00+00:00,0.99974393050779
2017-03-02 00:00:00+00:00,0.99974393050779
2017-03-02 05:00:00+00:00,0.99974393050779
2017-03-03 00:00:00+00:00,0.99974393050779
2017-03-03 05:00:00+00:00,0.99974393050779
2017-03-06 00:00:00+00:00,0.99974393050779
2017-03-06 05:00:00+00:00,0.9986120276893066
2017-03-07 00:00:00+00:00,0.9986120276893066
2017-03-07 05:00:00+00:00,0.9986120276893066
2017-03-08 00:00:00+00:00,0.9986120276893066
2017-03-08 05:00:00+00:00,0.9986120276893066
2017-03-09 00:00:00+00:00,0.9986120276893066
2017-03-09 05:00:00+00:00,0.9986120276893066
2017-03-10 00:00:00+00:00,0.9986120276893066
2017-03-10 05:00:00+00:00,0.9986120276893066
2017-03-13 00:00:00+00:00,0.9986120276893066
2017-03-13 04:00:00+00:00,0.9986120276893066
2017-03-14 00:00:00+00:00,0.9986120276893066
2017-03-14 04:00:00+00:00,0.9986120276893066
2017-03-15 00:00:00+00:00,0.9986120276893066
2017-03-15 04:00:00+00:00,0.9986120276893066
2017-03-16 00:00:00+00:00,0.9986120276893066
2017-03-16 04:00:00+00:00,0.9986120276893066
2017-03-17 00:00:00+00:00,0.9986120276893066
2017-03-17 04:00:00+00:00,0.9986120276893066
2017-03-20 00:00:00+00:00,0.9986120276893066
2017-03-20 04:00:00+00:00,0.9986120276893066
2017-03-21 00:00:00+00:00,0.9992014396720034
2017-03-21 04:00:00+00:00,0.9992014396720034
2017-03-22 00:00:00+00:00,0.9992014396720034
2017-03-22 04:00:00+00:00,0.9992014396720034
2017-03-23 00:00:00+00:00,0.9992014396720034
2017-03-23 04:00:00+00:00,0.9992014396720034
2017-03-24 00:00:00+00:00,0.9992014396720034
2017-03-24 04:00:00+00:00,0.9992014396720034
2017-03-27 00:00:00+00:00,0.9992014396720034
2017-03-27 04:00:00+00:00,0.9992014396720034
2017-03-28 00:00:00+00:00,0.9992014396720034
2017-03-28 04:00:00+00:00,0.9992014396720034
2017-03-29 00:00:00+00:00,0.9992014396720034
2017-03-29 04:00:00+00:00,0.9992014396720034
2017-03-30 00:00:00+00:00,0.9992014396720034
2017-03-30 04:00:00+00:00,0.9992014396720034
2017-03-31 00:00:00+00:00,0.9992014396720034
2017-03-31 04:00:00+00:00,0.9992014396720034
2017-04-03 00:00:00+00:00,0.9992014396720034
2017-04-03 04:00:00+00:00,0.9992014396720034
2017-04-04 00:00:00+00:00,0.9992014396720034
2017-04-04 04:00:00+00:00,0.9999678160274789
2017-04-05 00:00:00+00:00,0.9999678160274789
2017-04-05 04:00:00+00:00,0.9999678160274789
2017-04-06 00:00:00+00:00,0.9999678160274789
2017-04-06 04:00:00+00:00,0.9999678160274789
2017-04-07 00:00:00+00:00,0.9999678160274789
2017-04-07 04:00:00+00:00,0.9999678160274789
2017-04-10 00:00:00+00:00,0.9999678160274789
2017-04-10 04:00:00+00:00,0.9999678160274789
2017-04-11 00:00:00+00:00,0.9999678160274789
2017-04-11 04:00:00+00:00,0.9999678160274789
2017-04-12 00:00:00+00:00,0.9999678160274789
2017-04-12 04:00:00+00:00,0.9999678160274789
2017-04-13 00:00:00+00:00,0.9999678160274789
2017-04-13 04:00:00+00:00,0.9999678160274789
2017-04-17 00:00:00+00:00,0.9999678160274789
2017-04-17 04:00:00+00:00,0.9999678160274789
2017-04-18 00:00:00+00:00,0.9999678160274789
2017-04-18 04:00:00+00:00,0.9999678160274789
2017-04-19 00:00:00+00:00,0.9999678160274789
2017-04-19 04:00:00+00:00,0.9999678160274789
2017-04-20 00:00:00+00:00,0.9999921324396137
2017-04-20 04:00:00+00:00,0.9999921324396137
2017-04-21 00:00:00+00:00,0.9999921324396137
2017-04-21 04:00:00+00:00,0.9999921324396137
2017-04-24 00:00:00+00:00,0.9999921324396137
2017-04-24 04:00:00+00:00,0.9999921324396137
2017-04-25 00:00:00+00:00,0.9999921324396137
2017-04-25 04:00:00+00:00,0.9999921324396137
2017-04-26 00:00:00+00:00,0.9999921324396137
2017-04-26 04:00:00+00:00,0.9999921324396137
2017-04-27 00:00:00+00:00,0.9999921324396137
2017-04-27 04:00:00+00:00,0.9999921324396137
2017-04-28 00:00:00+00:00,0.9999921324396137
2017-04-28 04:00:00+00:00,0.9999921324396137
2017-05-01 00:00:00+00:00,0.9999921324396137
2017-05-01 04:00:00+00:00,0.9999921324396137
2017-05-02 00:00:00+00:00,0.9999921324396137
2017-05-02 04:00:00+00:00,0.9999921324396137
2017-05-03 00:00:00+00:00,0.9999921324396137
2017-05-03 04:00:00+00:00,0.9999921324396137
2017-05-04 00:00:00+00:00,0.9999921324396137
2017-05-04 04:00:00+00:00,0.9999378622085002
2017-05-05 00:00:00+00:00,0.9999378622085002
2017-05-05 04:00:00+00:00,0.9999378622085002
2017-05-08 00:00:00+00:00,0.9999378622085002
2017-05-08 04:00:00+00:00,0.9999378622085002
2017-05-09 00:00:00+00:00,0.9999378622085002
2017-05-09 04:00:00+00:00,0.9999378622085002
2017-05-10 00:00:00+00:00,0.9999378622085002
2017-05-10 04:00:00+00:00,0.9999378622085002
2017-05-11 00:00:00+00:00,0.9999378622085002
2017-05-11 04:00:00+00:00,0.9999378622085002
2017-05-12 00:00:00+00:00,0.9999378622085002
2017-05-12 04:00:00+00:00,0.9999378622085002
2017-05-15 00:00:00+00:00,0.9999378622085002
2017-05-15 04:00:00+00:00,0.9999378622085002
2017-05-16 00:00:00+00:00,0.9999378622085002
2017-05-16 04:00:00+00:00,0.9999378622085002
2017-05-17 00:00:00+00:00,0.9999378622085002
2017-05-17 04:00:00+00:00,0.9999378622085002
2017-05-18 00:00:00+00:00,0.9999378622085002
2017-05-18 04:00:00+00:00,0.9999378622085002
2017-05-19 00:00:00+00:00,0.07173156909784778
2017-05-19 04:00:00+00:00,0.07173156909784778
2017-05-22 00:00:00+00:00,0.07173156909784778
2017-05-22 04:00:00+00:00,0.07173156909784778
2017-05-23 00:00:00+00:00,0.07173156909784778
2017-05-23 04:00:00+00:00,0.07173156909784778
2017-05-24 00:00:00+00:00,0.07173156909784778
2017-05-24 04:00:00+00:00,0.07173156909784778
2017-05-25 00:00:00+00:00,0.07173156909784778
2017-05-25 04:00:00+00:00,0.07173156909784778
2017-05-26 00:00:00+00:00,0.07173156909784778
2017-05-26 04:00:00+00:00,0.07173156909784778
2017-05-30 00:00:00+00:00,0.07173156909784778
2017-05-30 04:00:00+00:00,0.07173156909784778
2017-05-31 00:00:00+00:00,0.07173156909784778
2017-05-31 04:00:00+00:00,0.07173156909784778
2017-06-01 00:00:00+00:00,0.07173156909784778
2017-06-01 04:00:00+00:00,0.07173156909784778
2017-06-02 00:00:00+00:00,0.07173156909784778
2017-06-02 04:00:00+00:00,0.07173156909784778
2017-06-05 00:00:00+00:00,0.07173156909784778
2017-06-05 04:00:00+00:00,0.9990566723083889
2017-06-06 00:00:00+00:00,0.9990566723083889
2017-06-06 04:00:00+00:00,0.9990566723083889
2017-06-07 00:00:00+00:00,0.9990566723083889
2017-06-07 04:00:00+00:00,0.9990566723083889
2017-06-08 00:00:00+00:00,0.9990566723083889
2017-06-08 04:00:00+00:00,0.9990566723083889
2017-06-09 00:00:00+00:00,0.9990566723083889
2017-06-09 04:00:00+00:00,0.9990566723083889
2017-06-12 00:00:00+00:00,0.9990566723083889
2017-06-12 04:00:00+00:00,0.9990566723083889
2017-06-13 00:00:00+00:00,0.9990566723083889
2017-06-13 04:00:00+00:00,0.9990566723083889
2017-06-14 00:00:00+00:00,0.9990566723083889
2017-06-14 04:00:00+00:00,0.9990566723083889
2017-06-15 00:00:00+00:00,0.9990566723083889
2017-06-15 04:00:00+00:00,0.9990566723083889
2017-06-16 00:00:00+00:00,0.9990566723083889
2017-06-16 04:00:00+00:00,0.9990566723083889
2017-06-19 00:00:00+00:00,0.9990566723083889
2017-06-19 04:00:00+00:00,0.9990566723083889
2017-06-20 00:00:00+00:00,7.333428443721781e-08
2017-06-20 04:00:00+00:00,7.333428443721781e-08
2017-06-21 00:00:00+00:00,7.333428443721781e-08
2017-06-21 04:00:00+00:00,7.333428443721781e-08
2017-06-22 00:00:00+00:00,7.333428443721781e-08
2017-06-22 04:00:00+00:00,7.333428443721781e-08
2017-06-23 00:00:00+00:00,7.333428443721781e-08
2017-06-23 04:00:00+00:00,7.333428443721781e-08
2017-06-26 00:00:00+00:00,7.333428443721781e-08
2017-06-26 04:00:00+00:00,7.333428443721781e-08
2017-06-27 00:00:00+00:00,7.333428443721781e-08
2017-06-27 04:00:00+00:00,7.333428443721781e-08
2017-06-28 00:00:00+00:00,7.333428443721781e-08
2017-06-28 04:00:00+00:00,7.333428443721781e-08
2017-06-29 00:00:00+00:00,7.333428443721781e-08
2017-06-29 04:00:00+00:00,7.333428443721781e-08
2017-06-30 00:00:00+00:00,7.333428443721781e-08
2017-06-30 04:00:00+00:00,7.333428443721781e-08
2017-07-03 00:00:00+00:00,7.333428443721781e-08
2017-07-03 04:00:00+00:00,7.333428443721781e-08
2017-07-05 00:00:00+00:00,7.333428443721781e-08
2017-07-05 04:00:00+00:00,0.9231423453432863
2017-07-06 00:00:00+00:00,0.9231423453432863
2017-07-06 04:00:00+00:00,0.9231423453432863
2017-07-07 00:00:00+00:00,0.9231423453432863
2017-07-07 04:00:00+00:00,0.9231423453432863
2017-07-10 00:00:00+00:00,0.9231423453432863
2017-07-10 04:00:00+00:00,0.9231423453432863
2017-07-11 00:00:00+00:00,0.9231423453432863
2017-07-11 04:00:00+00:00,0.9231423453432863
2017-07-12 00:00:00+00:00,0.9231423453432863
2017-07-12 04:00:00+00:00,0.9231423453432863
2017-07-13 00:00:00+00:00,0.9231423453432863
2017-07-13 04:00:00+00:00,0.9231423453432863
2017-07-14 00:00:00+00:00,0.9231423453432863
2017-07-14 04:00:00+00:00,0.9231423453432863
2017-07-17 00:00:00+00:00,0.9231423453432863
2017-07-17 04:00:00+00:00,0.9231423453432863
2017-07-18 00:00:00+00:00,0.9231423453432863
2017-07-18 04:00:00+00:00,0.9231423453432863
2017-07-19 00:00:00+00:00,0.9231423453432863
2017-07-19 04:00:00+00:00,0.9231423453432863
2017-07-20 00:00:00+00:00,0.9961578268160194
2017-07-20 04:00:00+00:00,0.9961578268160194
2017-07-21 00:00:00+00:00,0.9961578268160194
2017-07-21 04:00:00+00:00,0.9961578268160194
2017-07-24 00:00:00+00:00,0.9961578268160194
2017-07-24 04:00:00+00:00,0.9961578268160194
2017-07-25 00:00:00+00:00,0.9961578268160194
2017-07-25 04:00:00+00:00,0.9961578268160194
2017-07-26 00:00:00+00:00,0.9961578268160194
2017-07-26 04:00:00+00:00,0.9961578268160194
2017-07-27 00:00:00+00:00,0.9961578268160194
2017-07-27 04:00:00+00:00,0.9961578268160194
2017-07-28 00:00:00+00:00,0.9961578268160194
2017-07-28 04:00:00+00:00,0.9961578268160194
2017-07-31 00:00:00+00:00,0.9961578268160194
2017-07-31 04:00:00+00:00,0.9961578268160194
2017-08-01 00:00:00+00:00,0.9961578268160194
2017-08-01 04:00:00+00:00,0.9961578268160194
2017-08-02 00:00:00+00:00,0.9961578268160194
2017-08-02 04:00:00+00:00,0.9961578268160194
2017-08-03 00:00:00+00:00,0.9961578268160194
2017-08-03 04:00:00+00:00,0.06834901032651414
2017-08-04 00:00:00+00:00,0.06834901032651414
2017-08-04 04:00:00+00:00,0.06834901032651414
2017-08-07 00:00:00+00:00,0.06834901032651414
2017-08-07 04:00:00+00:00,0.06834901032651414
2017-08-08 00:00:00+00:00,0.06834901032651414
2017-08-08 04:00:00+00:00,0.06834901032651414
2017-08-09 00:00:00+00:00,0.06834901032651414
